time,latitude,longitude,depth,magnitude,place,time_since_last_quake,is_large_magnitude,depth_label
2010-11-15 03:44:05.240,11.986,43.679,10.0,4.5,"42 km E of Obock, Djibouti",-0.08994618055555556,0,Shallow
2010-11-15 03:18:52.070,11.834,43.925,10.0,4.4,"70 km ESE of Obock, Djibouti",-0.017513541666666667,0,Shallow
2010-11-15 00:11:16.590,11.663,43.938,10.0,4.4,"78 km ENE of Loyada, Djibouti",-0.13027175925925927,0,Shallow
2010-11-15 00:07:24.060,11.699,43.879,10.0,4.5,"70 km ESE of Obock, Djibouti",-0.0026913194444444445,0,Shallow
2010-11-15 00:06:06.110,11.906,43.818,10.0,4.6,"58 km E of Obock, Djibouti",-0.0009021990740740741,0,Shallow
2010-11-14 23:25:34.840,12.121,44.006,10.0,5.1,"79 km ENE of Obock, Djibouti",-0.028139699074074074,1,Shallow
2010-11-14 22:22:30.110,11.916,43.579,10.0,5.3,"32 km E of Obock, Djibouti",-0.04380474537037037,1,Shallow
2010-11-14 22:08:20.350,11.997,43.804,10.0,4.5,"56 km E of Obock, Djibouti",-0.009835185185185185,0,Shallow
2010-11-14 21:29:05.520,11.815,43.937,4.9,4.8,"72 km ESE of Obock, Djibouti",-0.02725497685185185,0,Shallow
2010-11-14 21:14:44.770,11.758,43.732,6.2,4.9,"53 km ESE of Obock, Djibouti",-0.00996238425925926,0,Shallow
2010-11-14 21:01:02.820,11.801,44.026,3.9,4.3,"82 km ESE of Obock, Djibouti",-0.009513310185185185,0,Shallow
2010-11-14 20:19:46.490,11.843,44.082,10.0,4.9,"87 km E of Obock, Djibouti",-0.02866122685185185,0,Shallow
2010-11-14 20:18:03.170,11.916,43.618,10.0,5.1,"36 km E of Obock, Djibouti",-0.0011958333333333333,1,Shallow
2010-11-14 19:15:44.790,11.983,43.916,10.0,5.0,"68 km E of Obock, Djibouti",-0.043268287037037036,1,Shallow
2010-11-14 18:54:28.710,12.014,44.017,10.0,4.7,"79 km E of Obock, Djibouti",-0.014769444444444444,0,Shallow
2010-11-14 17:39:17.470,11.859,43.977,10.0,5.2,"75 km E of Obock, Djibouti",-0.05221342592592592,1,Shallow
2010-11-14 17:22:21.520,11.776,43.721,10.0,4.3,"51 km ESE of Obock, Djibouti",-0.011758680555555557,0,Shallow
2010-11-14 17:19:13.460,11.911,43.592,10.0,4.0,"33 km E of Obock, Djibouti",-0.0021766203703703704,0,Shallow
2010-11-14 17:17:07.770,11.874,43.74,10.0,5.1,"50 km ESE of Obock, Djibouti",-0.0014547453703703704,1,Shallow
2010-11-14 17:02:47.690,11.865,43.716,10.0,5.5,"47 km ESE of Obock, Djibouti",-0.00995462962962963,1,Shallow
2010-11-14 16:46:14.420,11.811,43.939,10.0,4.2,"72 km ESE of Obock, Djibouti",-0.011496180555555555,0,Shallow
2010-11-14 16:33:18.310,11.886,43.663,10.0,5.0,"41 km ESE of Obock, Djibouti",-0.00898275462962963,1,Shallow
2010-11-14 15:58:13.210,11.888,43.912,10.0,4.2,"68 km E of Obock, Djibouti",-0.024364583333333332,0,Shallow
2010-11-14 15:37:00.000,11.877,43.773,2.5,4.8,"53 km E of Obock, Djibouti",-0.014736226851851853,0,Shallow
2010-11-14 15:27:13.120,11.757,43.709,8.7,4.5,"51 km ESE of Obock, Djibouti",-0.006792592592592592,0,Shallow
2010-11-14 15:15:06.070,12.1,43.754,10.0,4.8,"52 km ENE of Obock, Djibouti",-0.008414930555555556,0,Shallow
2010-11-14 15:06:30.610,11.906,43.648,11.5,5.2,"39 km E of Obock, Djibouti",-0.005965972222222222,1,Shallow
2010-11-14 15:05:14.880,11.711,43.896,10.0,4.2,"72 km ESE of Obock, Djibouti",-0.0008765046296296296,0,Shallow
2010-11-14 14:55:25.760,12.041,43.797,13.0,5.4,"55 km E of Obock, Djibouti",-0.006818518518518519,1,Shallow
2010-11-14 14:46:22.220,11.646,43.989,10.0,4.2,"82 km ENE of Loyada, Djibouti",-0.006290972222222222,0,Shallow
2010-11-14 14:41:48.940,11.956,43.868,10.0,4.5,"63 km E of Obock, Djibouti",-0.0031629629629629625,0,Shallow
2010-11-14 14:33:19.230,11.948,43.821,10.0,5.3,"58 km E of Obock, Djibouti",-0.005899421296296296,1,Shallow
2010-11-14 14:27:40.560,11.784,43.691,10.0,5.1,"48 km ESE of Obock, Djibouti",-0.003919791666666667,1,Shallow
2010-11-14 14:04:30.780,11.971,43.932,10.0,5.2,"70 km E of Obock, Djibouti",-0.016085416666666668,1,Shallow
2010-11-14 13:50:03.550,11.927,43.944,10.0,5.2,"71 km E of Obock, Djibouti",-0.01003738425925926,1,Shallow
2010-11-14 13:45:24.940,11.665,43.954,10.0,4.2,"79 km ENE of Loyada, Djibouti",-0.003224652777777778,0,Shallow
2010-11-14 13:14:25.500,11.733,43.78,10.0,4.6,"59 km ESE of Obock, Djibouti",-0.021521296296296295,0,Shallow
2010-11-14 13:02:41.040,11.674,43.915,10.0,4.5,"75 km ESE of Obock, Djibouti",-0.008153472222222223,0,Shallow
2010-11-14 12:59:36.650,11.693,43.662,10.0,4.1,"50 km SE of Obock, Djibouti",-0.0021341435185185183,0,Shallow
2010-11-14 12:57:51.560,11.776,43.919,10.0,4.3,"71 km ESE of Obock, Djibouti",-0.0012163194444444446,0,Shallow
2010-11-14 12:56:29.270,11.764,43.896,10.0,4.2,"69 km ESE of Obock, Djibouti",-0.0009524305555555556,0,Shallow
2010-11-14 12:49:56.110,11.863,43.764,10.0,5.0,"53 km ESE of Obock, Djibouti",-0.004550462962962964,1,Shallow
2010-11-14 12:48:31.550,11.83,43.885,10.0,4.2,"66 km ESE of Obock, Djibouti",-0.0009787037037037036,0,Shallow
2010-11-14 12:41:48.570,11.96,43.901,10.0,4.9,"66 km E of Obock, Djibouti",-0.0046641203703703706,0,Shallow
2010-11-14 12:40:51.390,11.822,44.012,10.0,4.2,"80 km ESE of Obock, Djibouti",-0.0006618055555555556,0,Shallow
2010-11-14 12:38:55.290,11.73,43.942,10.0,4.7,"75 km ESE of Obock, Djibouti",-0.00134375,0,Shallow
2010-11-14 12:17:15.770,11.833,43.845,10.0,4.7,"62 km ESE of Obock, Djibouti",-0.01504074074074074,0,Shallow
2010-11-14 12:10:14.030,11.829,43.877,10.0,4.5,"65 km ESE of Obock, Djibouti",-0.00488125,0,Shallow
2010-11-14 12:00:46.990,11.81,43.99,10.0,4.3,"78 km ESE of Obock, Djibouti",-0.006562962962962962,0,Shallow
2010-11-14 11:47:42.150,11.563,43.803,10.0,4.1,"61 km E of Loyada, Djibouti",-0.009083796296296296,0,Shallow
2010-11-14 11:45:26.590,11.839,43.845,10.0,4.1,"62 km ESE of Obock, Djibouti",-0.0015689814814814815,0,Shallow
2010-11-14 11:42:56.700,11.819,43.918,10.0,4.4,"70 km ESE of Obock, Djibouti",-0.0017348379629629628,0,Shallow
2010-11-14 11:40:56.550,11.815,43.828,10.0,4.4,"61 km ESE of Obock, Djibouti",-0.0013906250000000002,0,Shallow
2010-11-14 11:30:18.190,12.098,43.954,10.0,4.9,"73 km E of Obock, Djibouti",-0.007388425925925926,0,Shallow
2010-11-14 11:27:06.450,11.835,44.037,10.0,4.3,"82 km E of Obock, Djibouti",-0.002219212962962963,0,Shallow
2010-11-14 11:19:21.460,11.814,43.961,10.0,4.3,"75 km ESE of Obock, Djibouti",-0.005381828703703704,0,Shallow
2010-11-14 11:14:12.520,11.78,44.022,10.0,4.5,"82 km ESE of Obock, Djibouti",-0.0035756944444444443,0,Shallow
2010-11-14 11:09:41.880,11.89,43.912,10.0,4.6,"68 km E of Obock, Djibouti",-0.003132407407407407,0,Shallow
2010-11-14 11:06:18.380,11.796,43.874,10.0,4.5,"66 km ESE of Obock, Djibouti",-0.002355324074074074,0,Shallow
2010-11-14 10:37:47.420,11.94,43.974,10.0,5.2,"74 km E of Obock, Djibouti",-0.019802777777777777,1,Shallow
2010-11-14 10:37:23.620,11.939,44.018,10.0,4.6,"79 km E of Obock, Djibouti",-0.000275462962962963,0,Shallow
2010-11-14 10:34:26.550,11.85,44.096,10.0,4.7,"88 km E of Obock, Djibouti",-0.002049421296296296,0,Shallow
2010-11-14 10:17:09.530,11.763,43.926,10.0,4.1,Djibouti region,-0.012002546296296296,0,Shallow
2010-11-14 10:16:45.820,11.86,43.982,10.0,4.5,"76 km E of Obock, Djibouti",-0.0002744212962962963,0,Shallow
2010-11-14 10:14:50.490,11.9,44.044,10.0,4.4,"82 km E of Obock, Djibouti",-0.001334837962962963,0,Shallow
2010-11-14 10:12:56.830,11.75,43.945,10.0,4.6,"75 km ESE of Obock, Djibouti",-0.0013155092592592593,0,Shallow
2010-11-14 09:52:36.990,11.732,43.917,10.0,4.2,"73 km ESE of Obock, Djibouti",-0.014118518518518518,0,Shallow
2010-11-14 09:51:22.270,11.397,44.014,10.0,4.3,"83 km E of Loyada, Djibouti",-0.0008648148148148148,0,Shallow
2010-11-14 09:49:23.560,11.937,43.844,10.0,4.5,"60 km E of Obock, Djibouti",-0.0013739583333333334,0,Shallow
2010-11-14 09:29:02.020,11.809,43.639,10.0,4.3,"42 km ESE of Obock, Djibouti",-0.014138194444444445,0,Shallow
2010-11-14 09:23:26.740,12.007,43.999,10.0,4.8,"77 km E of Obock, Djibouti",-0.003880555555555555,0,Shallow
2010-11-14 09:20:15.580,11.895,44.1,10.0,4.6,"88 km E of Obock, Djibouti",-0.0022125,0,Shallow
2010-11-14 09:17:51.060,11.912,43.989,10.0,4.9,"76 km E of Obock, Djibouti",-0.0016726851851851853,0,Shallow
2010-11-14 09:05:57.160,11.804,44.04,10.0,4.5,"83 km ESE of Obock, Djibouti",-0.008262731481481482,0,Shallow
2010-11-14 08:58:43.480,11.927,43.82,10.0,4.2,"58 km E of Obock, Djibouti",-0.005019444444444444,0,Shallow
2010-11-14 08:30:22.160,11.931,44.026,10.0,4.6,"80 km E of Obock, Djibouti",-0.019691203703703704,0,Shallow
2010-11-14 08:21:21.670,12.023,43.974,10.0,5.3,"74 km E of Obock, Djibouti",-0.0062556712962962965,1,Shallow
2010-11-14 08:08:39.520,11.778,43.99,10.0,4.0,"79 km ESE of Obock, Djibouti",-0.008821180555555556,0,Shallow
2010-11-14 07:59:54.520,11.905,44.13,10.0,4.0,"91 km E of Obock, Djibouti",-0.006076388888888889,0,Shallow
2010-11-14 07:57:17.390,11.905,44.061,10.0,4.5,"84 km E of Obock, Djibouti",-0.0018186342592592592,0,Shallow
2010-11-14 07:53:51.330,11.515,44.081,10.0,4.4,"90 km E of Loyada, Djibouti",-0.002384953703703704,0,Shallow
2010-11-14 07:44:06.420,11.872,44.163,10.0,4.0,"95 km E of Obock, Djibouti",-0.006769791666666666,0,Shallow
2010-11-14 07:40:45.980,11.901,44.103,10.0,4.1,"89 km E of Obock, Djibouti",-0.0023199074074074072,0,Shallow
2010-11-14 07:38:33.140,11.931,43.991,10.0,5.2,"76 km E of Obock, Djibouti",-0.0015375,1,Shallow
2010-11-14 07:27:33.990,11.924,43.972,10.0,4.9,"74 km E of Obock, Djibouti",-0.007629050925925925,0,Shallow
2010-11-14 07:08:32.160,11.797,43.947,10.0,5.1,"74 km ESE of Obock, Djibouti",-0.013215625,1,Shallow
2010-11-14 07:03:34.840,11.935,44.075,10.0,4.7,"85 km E of Obock, Djibouti",-0.0034412037037037037,0,Shallow
2010-11-14 06:58:20.320,11.68,44.12,10.0,4.2,"96 km ESE of Obock, Djibouti",-0.0036402777777777774,0,Shallow
2010-11-14 06:54:33.450,11.817,44.075,10.0,4.3,"87 km E of Obock, Djibouti",-0.0026258101851851855,0,Shallow
2010-11-14 06:46:08.360,11.9,44.052,10.0,4.0,"83 km E of Obock, Djibouti",-0.005845949074074074,0,Shallow
2010-11-14 06:45:43.730,11.911,44.019,10.0,4.0,"79 km E of Obock, Djibouti",-0.00028506944444444445,0,Shallow
2010-11-14 06:32:27.980,11.984,43.963,10.0,5.5,"73 km E of Obock, Djibouti",-0.009210069444444444,1,Shallow
2010-11-14 06:29:25.140,11.86,44.02,10.0,4.6,"80 km E of Obock, Djibouti",-0.002116203703703704,0,Shallow
2010-11-13 18:26:55.730,11.823,43.962,10.0,4.7,"75 km ESE of Obock, Djibouti",-0.5017292824074074,0,Shallow
2010-10-23 11:08:21.760,4.732,36.122,10.0,5.0,"11 km SSE of Lobuni, Ethiopia",-21.304559837962962,1,Shallow
2010-06-27 06:32:03.080,12.064,46.493,10.0,5.0,"168 km SE of Zinjib?r, Yemen",-118.19188287037036,1,Shallow
2010-04-11 03:57:57.120,11.956,43.652,10.0,4.4,"39 km E of Obock, Djibouti",-77.10701342592593,0,Shallow
2010-04-09 18:02:43.710,11.781,43.647,10.0,4.4,"44 km ESE of Obock, Djibouti",-1.4133496527777778,0,Shallow
2010-03-02 08:15:34.120,11.833,43.602,10.0,4.4,"37 km ESE of Obock, Djibouti",-38.40774988425926,0,Shallow
2010-01-12 04:44:04.680,11.697,43.367,10.0,4.6,"26 km ENE of Djibouti, Djibouti",-49.146868518518524,0,Shallow
2010-01-09 20:34:39.910,14.185,40.188,10.0,4.4,"79 km E of ?d?grat, Ethiopia",-2.339870023148148,0,Shallow
2009-12-22 03:39:07.720,10.224,40.846,10.0,5.0,"22 km ENE of Gewan?, Ethiopia",-18.705233680555555,1,Shallow
2009-11-07 21:07:13.030,12.115,45.924,10.0,4.3,"121 km SE of Aden, Yemen",-44.27216076388889,0,Shallow
2009-11-06 19:27:04.860,12.05,45.828,10.0,4.9,"117 km SE of Aden, Yemen",-1.0695390046296296,0,Shallow
2009-11-06 16:22:06.180,11.931,45.823,10.0,4.1,"126 km SE of Aden, Yemen",-0.12845694444444444,0,Shallow
2009-11-06 01:26:02.800,12.018,44.683,10.0,4.8,"92 km SSW of Aden, Yemen",-0.6222613425925926,0,Shallow
2009-11-05 11:05:46.270,12.196,45.801,10.0,4.5,"105 km SE of Aden, Yemen",-0.5974135416666666,0,Shallow
2009-11-05 08:05:49.750,12.101,45.903,10.0,5.2,"120 km SE of Aden, Yemen",-0.12495972222222222,1,Shallow
2009-11-05 07:57:30.720,12.075,45.924,10.0,5.4,"124 km SE of Aden, Yemen",-0.005775810185185185,1,Shallow
2009-11-05 07:28:47.870,12.129,45.746,10.0,4.0,"105 km SE of Aden, Yemen",-0.019940393518518517,0,Shallow
2009-11-05 07:12:32.440,12.108,45.907,10.0,5.6,"120 km SE of Aden, Yemen",-0.011289699074074074,1,Shallow
2009-11-05 06:31:16.290,12.085,45.93,10.0,4.3,"123 km SE of Aden, Yemen",-0.02865914351851852,0,Shallow
2009-11-05 06:23:04.220,12.137,45.812,10.0,5.1,"110 km SE of Aden, Yemen",-0.00569525462962963,1,Shallow
2009-10-13 23:17:06.060,11.983,46.033,10.0,4.3,"139 km SE of Aden, Yemen",-22.295812037037035,0,Shallow
2009-09-19 17:56:09.200,9.563,40.181,10.0,4.5,"51 km SSE of Abomsa, Ethiopia",-24.222880324074076,0,Shallow
2009-05-26 05:34:06.230,11.935,43.905,10.0,4.4,"67 km E of Obock, Djibouti",-116.51531215277778,0,Shallow
2008-10-18 12:57:11.620,12.382,40.693,10.0,4.0,"73 km NNW of Semera, Ethiopia",-219.69229872685185,0,Shallow
2008-10-17 20:24:24.860,12.146,40.492,10.0,4.5,"68 km NW of Semera, Ethiopia",-0.6894300925925926,0,Shallow
2008-10-17 15:45:22.250,12.383,40.55,10.0,4.3,"81 km NW of Semera, Ethiopia",-0.19378020833333334,0,Shallow
2008-10-17 13:06:08.960,12.456,40.574,10.0,3.9,"87 km NNW of Semera, Ethiopia",-0.11057048611111112,0,Shallow
2008-10-17 10:57:15.670,12.335,40.646,10.0,4.9,"71 km NNW of Semera, Ethiopia",-0.0895056712962963,0,Shallow
2008-10-17 10:26:10.060,12.158,40.502,10.0,3.9,"68 km NW of Semera, Ethiopia",-0.021592708333333332,0,Shallow
2008-10-17 09:40:41.280,12.386,40.613,10.0,4.9,"78 km NNW of Semera, Ethiopia",-0.031583101851851855,0,Shallow
2008-08-19 05:35:58.000,11.773,45.503,10.0,4.0,"122 km SSE of Aden, Yemen",-59.16994537037037,0,Shallow
2008-04-29 22:41:28.090,11.354,43.123,10.0,4.4,"15 km ESE of Goubétto, Djibouti",-111.28784618055556,0,Shallow
2008-04-29 17:04:51.210,11.513,43.031,12.9,4.1,"10 km NNE of Goubétto, Djibouti",-0.2337601851851852,0,Shallow
2008-04-29 02:33:17.440,11.751,42.84,10.0,4.5,"6 km SW of Tadjourah, Djibouti",-0.6052519675925926,0,Shallow
2008-04-29 01:50:24.740,11.721,42.834,10.0,4.1,"9 km SW of Tadjourah, Djibouti",-0.02977662037037037,0,Shallow
2008-04-29 01:47:47.920,11.652,42.953,10.0,4.3,"16 km SSE of Tadjourah, Djibouti",-0.0018150462962962962,0,Shallow
2008-04-29 01:07:31.040,11.715,42.808,10.0,5.0,"11 km SW of Tadjourah, Djibouti",-0.02797314814814815,1,Shallow
2008-04-29 00:06:59.200,11.683,42.986,10.0,5.0,"16 km SE of Tadjourah, Djibouti",-0.04203518518518519,1,Shallow
2008-03-01 14:53:52.080,11.804,43.951,10.0,4.5,"74 km ESE of Obock, Djibouti",-58.384110185185186,0,Shallow
2007-12-23 05:18:01.500,4.762,36.228,10.0,4.6,"16 km ESE of Lobuni, Ethiopia",-69.39989097222222,0,Shallow
2007-11-14 13:43:40.360,12.464,47.215,10.0,4.1,"179 km NW of Las Khorey, Somalia",-38.648855787037036,0,Shallow
2007-11-11 21:21:41.810,12.15,40.687,10.0,4.7,"52 km NW of Semera, Ethiopia",-2.6819276620370367,0,Shallow
2007-11-06 23:44:06.110,13.572,39.929,10.0,4.4,"49 km E of Mek'ele, Ethiopia",-4.901107638888889,0,Shallow
2007-11-04 21:06:17.760,13.358,39.891,10.0,4.5,"47 km ESE of Mek'ele, Ethiopia",-2.1095873842592594,0,Shallow
2007-10-02 09:06:31.840,13.439,40.828,10.0,5.0,"108 km WSW of Edd, Eritrea",-33.49983703703704,1,Shallow
2007-08-05 06:43:59.680,12.538,47.502,10.0,4.6,"170 km NNW of Las Khorey, Somalia",-58.09898333333334,0,Shallow
2007-08-02 17:40:10.990,12.469,47.604,10.0,4.2,"158 km NNW of Las Khorey, Somalia",-2.544313541666667,0,Shallow
2007-08-02 13:37:29.210,12.511,47.462,10.0,5.7,"169 km NNW of Las Khorey, Somalia",-0.1685391203703704,1,Shallow
2007-07-17 06:38:41.190,13.4,40.953,10.0,3.9,"99 km SW of Edd, Eritrea",-16.290833564814815,0,Shallow
2007-07-08 18:31:30.220,10.327,40.257,10.0,4.1,"46 km WNW of Gewan?, Ethiopia",-8.504988078703704,0,Shallow
2007-06-08 14:34:39.460,12.458,47.453,10.0,4.3,"164 km NNW of Las Khorey, Somalia",-30.164476388888886,0,Shallow
2007-05-17 00:21:38.170,9.765,40.669,10.0,4.4,"44 km S of Gewan?, Ethiopia",-22.592376041666668,0,Shallow
2007-05-14 19:03:34.410,12.552,47.519,10.0,4.5,"170 km NNW of Las Khorey, Somalia",-2.220876851851852,0,Shallow
2007-04-28 00:25:42.850,12.05,43.865,7.5,4.6,"63 km E of Obock, Djibouti",-16.776291203703703,0,Shallow
2007-04-09 14:38:53.910,12.103,43.737,10.0,4.3,"51 km ENE of Obock, Djibouti",-18.40751087962963,0,Shallow
2007-02-26 08:48:59.390,9.974,42.876,10.0,5.0,Ethiopia,-42.24299212962963,1,Shallow
2007-02-22 17:50:53.820,10.034,42.788,10.0,3.9,"67 km WNW of Baki, Somalia",-3.6236755787037036,0,Shallow
2006-12-21 09:11:50.330,11.973,44.229,10.0,4.5,"102 km E of Obock, Djibouti",-63.36045706018519,0,Shallow
2006-12-21 09:07:46.260,12.039,43.55,10.0,5.0,"29 km ENE of Obock, Djibouti",-0.002824884259259259,1,Shallow
2006-12-07 11:58:23.080,12.274,45.99,10.0,4.9,"115 km SE of Zinjib?r, Yemen",-13.881518287037036,0,Shallow
2006-11-16 07:03:50.160,12.067,46.113,10.0,4.3,"141 km SE of Aden, Yemen",-21.204547685185183,0,Shallow
2006-11-01 22:31:21.400,5.781,36.976,10.0,4.4,"38 km ENE of Jinka, Ethiopia",-14.355888425925926,0,Shallow
2006-10-19 14:14:03.960,13.553,39.854,10.0,4.1,"41 km E of Mek'ele, Ethiopia",-13.34534074074074,0,Shallow
2006-09-13 06:39:19.150,11.791,43.081,5.1,4.7,"21 km E of Tadjourah, Djibouti",-36.31579641203704,0,Shallow
2006-08-07 16:56:34.250,11.428,45.195,10.0,4.7,"111 km N of Berbera, Somalia",-36.571353009259255,0,Shallow
2006-07-04 05:51:58.460,7.917,39.009,10.0,4.5,"32 km E of Ziway, Ethiopia",-34.46152534722222,0,Shallow
2006-06-17 16:53:10.600,12.237,40.526,10.0,4.3,"71 km NW of Semera, Ethiopia",-16.540831712962966,0,Shallow
2006-06-17 16:20:40.510,12.315,40.54,10.0,4.5,"76 km NW of Semera, Ethiopia",-0.02257048611111111,0,Shallow
2006-06-17 15:42:59.120,12.286,40.618,10.0,3.9,"68 km NW of Semera, Ethiopia",-0.026173495370370368,0,Shallow
2006-06-17 14:45:15.930,12.399,40.801,10.0,4.6,"70 km NNW of Semera, Ethiopia",-0.04008321759259259,0,Shallow
2006-06-17 14:33:32.390,12.238,40.512,10.0,4.4,"72 km NW of Semera, Ethiopia",-0.008142824074074073,0,Shallow
2006-04-10 13:36:46.680,14.529,39.939,10.0,4.9,"58 km ENE of ?d?grat, Ethiopia",-68.03941793981481,0,Shallow
2006-02-21 11:51:52.240,11.91,42.973,10.0,4.0,"16 km NE of Tadjourah, Djibouti",-48.07285231481482,0,Shallow
2006-02-21 11:21:14.870,11.571,43.135,10.0,4.4,"2 km SSW of Djibouti, Djibouti",-0.02126585648148148,0,Shallow
2006-02-18 09:20:28.050,11.519,42.827,10.0,4.5,"2 km WSW of Arta, Djibouti",-3.0838752314814815,0,Shallow
2006-02-09 10:18:00.300,11.733,42.97,10.0,4.5,"11 km ESE of Tadjourah, Djibouti",-8.960043402777778,0,Shallow
2006-01-31 13:36:57.510,14.568,41.584,10.0,4.0,"71 km N of Edd, Eritrea",-8.861837847222223,0,Shallow
2005-12-02 09:47:45.010,11.807,43.54,10.0,4.6,"32 km ESE of Obock, Djibouti",-60.159172453703704,0,Shallow
2005-12-02 09:13:28.860,11.784,43.535,10.0,4.3,"33 km SE of Obock, Djibouti",-0.02379803240740741,0,Shallow
2005-11-11 13:53:37.180,12.052,45.857,10.0,4.2,"120 km SE of Aden, Yemen",-20.80545925925926,0,Shallow
2005-11-06 12:11:18.300,11.696,43.625,10.0,4.5,"47 km SE of Obock, Djibouti",-5.071051851851852,0,Shallow
2005-11-05 00:21:12.340,11.916,43.649,10.0,4.7,"39 km E of Obock, Djibouti",-1.4931245370370372,0,Shallow
2005-10-04 04:19:40.430,12.461,40.646,10.0,4.5,"83 km NNW of Semera, Ethiopia",-31.834397106481482,0,Shallow
2005-10-02 23:24:41.940,12.02,40.537,10.0,4.9,Ethiopia,-1.2048436342592592,0,Shallow
2005-10-01 04:16:21.150,12.598,40.822,10.0,4.5,"91 km NNW of Semera, Ethiopia",-1.7974628472222223,0,Shallow
2005-09-29 20:49:12.810,12.148,40.736,10.0,4.0,"49 km NW of Semera, Ethiopia",-1.3105131944444444,0,Shallow
2005-09-29 11:52:19.400,12.423,40.578,10.0,4.8,"83 km NW of Semera, Ethiopia",-0.3728403935185185,0,Shallow
2005-09-28 16:31:35.700,12.443,40.634,10.0,5.1,"82 km NNW of Semera, Ethiopia",-0.8060613425925925,1,Shallow
2005-09-28 16:17:14.490,11.97,40.328,10.0,4.2,"75 km E of Rob?t, Ethiopia",-0.009967708333333334,0,Shallow
2005-09-28 07:43:16.950,11.717,40.289,10.0,4.6,"65 km NNE of Bat?, Ethiopia",-0.3569159722222222,0,Shallow
2005-09-28 03:36:10.520,12.553,40.585,10.0,4.4,"95 km NNW of Semera, Ethiopia",-0.1716021990740741,0,Shallow
2005-09-28 00:21:22.570,12.323,40.396,10.0,4.7,"88 km NW of Semera, Ethiopia",-0.1352771990740741,0,Shallow
2005-09-27 20:44:40.940,12.384,40.404,10.0,4.1,"92 km NW of Semera, Ethiopia",-0.1504818287037037,0,Shallow
2005-09-27 20:21:37.220,12.215,40.63,10.0,4.7,"62 km NW of Semera, Ethiopia",-0.016015277777777778,0,Shallow
2005-09-27 20:08:25.580,12.286,40.545,10.0,4.3,"74 km NW of Semera, Ethiopia",-0.0091625,0,Shallow
2005-09-27 16:19:08.700,12.341,40.595,10.0,4.6,"75 km NW of Semera, Ethiopia",-0.15922314814814814,0,Shallow
2005-09-27 11:10:43.810,12.236,40.37,10.0,4.5,"83 km ENE of Rob?t, Ethiopia",-0.21417696759259258,0,Shallow
2005-09-27 10:13:58.330,12.55,40.556,10.0,4.7,"96 km NNW of Semera, Ethiopia",-0.03941527777777778,0,Shallow
2005-09-27 00:42:18.950,11.929,40.272,10.0,4.2,"70 km E of Rob?t, Ethiopia",-0.3969835648148148,0,Shallow
2005-09-27 00:40:27.800,12.519,40.71,10.0,4.5,"86 km NNW of Semera, Ethiopia",-0.0012864583333333335,0,Shallow
2005-09-26 23:53:11.050,12.46,40.449,10.0,4.5,"95 km NW of Semera, Ethiopia",-0.03283275462962963,0,Shallow
2005-09-26 21:25:01.860,12.338,40.617,10.0,5.0,"73 km NW of Semera, Ethiopia",-0.10288414351851853,1,Shallow
2005-09-26 20:30:01.520,12.458,40.538,10.0,5.1,"89 km NW of Semera, Ethiopia",-0.03819837962962963,1,Shallow
2005-09-26 17:24:28.970,12.053,40.626,10.0,4.6,"50 km NW of Semera, Ethiopia",-0.12884895833333332,0,Shallow
2005-09-26 15:36:26.470,12.532,40.579,10.0,4.7,"93 km NNW of Semera, Ethiopia",-0.07502893518518519,0,Shallow
2005-09-26 13:28:33.320,12.386,40.578,10.0,5.2,"80 km NW of Semera, Ethiopia",-0.08880960648148148,1,Shallow
2005-09-26 09:33:54.240,12.429,40.602,10.0,5.2,"82 km NNW of Semera, Ethiopia",-0.1629523148148148,1,Shallow
2005-09-26 09:31:08.900,12.45,40.63,10.0,4.4,"83 km NNW of Semera, Ethiopia",-0.0019136574074074075,0,Shallow
2005-09-26 02:58:33.200,12.638,40.605,10.0,4.6,"103 km NNW of Semera, Ethiopia",-0.2726354166666667,0,Shallow
2005-09-25 22:54:04.060,12.331,40.568,10.0,4.3,"76 km NW of Semera, Ethiopia",-0.16978171296296296,0,Shallow
2005-09-25 19:48:14.500,11.947,40.491,10.0,4.2,"58 km WNW of Semera, Ethiopia",-0.12904583333333333,0,Shallow
2005-09-25 19:47:54.930,12.197,40.619,10.0,4.2,"61 km NW of Semera, Ethiopia",-0.00022650462962962964,0,Shallow
2005-09-25 19:22:56.670,11.712,40.611,10.0,3.9,"43 km WSW of Semera, Ethiopia",-0.017340972222222223,0,Shallow
2005-09-25 17:16:48.220,12.322,40.511,10.0,4.5,"79 km NW of Semera, Ethiopia",-0.08759780092592592,0,Shallow
2005-09-25 16:22:02.290,12.436,40.617,10.3,4.8,"82 km NNW of Semera, Ethiopia",-0.03803159722222222,0,Shallow
2005-09-25 15:09:11.270,12.002,40.37,10.0,4.6,"73 km WNW of Semera, Ethiopia",-0.050590509259259266,0,Shallow
2005-09-25 13:36:01.550,12.169,40.426,10.0,4.1,"75 km WNW of Semera, Ethiopia",-0.06469583333333334,0,Shallow
2005-09-25 11:20:03.760,12.421,40.578,10.0,5.1,"83 km NW of Semera, Ethiopia",-0.09441886574074074,1,Shallow
2005-09-25 10:41:28.020,12.214,40.465,10.0,4.4,"75 km NW of Semera, Ethiopia",-0.026802546296296293,0,Shallow
2005-09-25 10:31:19.540,12.213,40.493,10.0,4.6,"72 km NW of Semera, Ethiopia",-0.0070425925925925925,0,Shallow
